CaseID;Prefix length;Ground truth;Predicted;Levenshtein;Damerau;Jaccard;Ground truth times;Predicted times;MAE;In time;Dev. in time;Num corrections
51;4;b'!';b'\xc2\xa4!';0.5;0.5;0.5;0;2100541.9730161447;2100541.9730161447;0;1.5591270793205594;2
52;2;b'!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.33333333333333326;0;4918988.987432169;4918988.987432169;0;2.64557967953939;3
53;2;b'!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.33333333333333326;0;4918988.987432169;4918988.987432169;0;2.6455702877459997;3
54;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;14001720;4918988.987432169;9082731.012567831;1;0.7297571375526334;1
54;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;9148500;0.0;9148500.0;1;0.7246097313736292;1
54;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.4406165800013264;1
55;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;11571480;4918988.987432169;6652491.012567831;1;0.7309358076231731;1
55;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;11420220;4918988.987432169;6501231.012567831;1;0.74277416319222;0
55;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2515926503222925;1
57;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;16219320;4918988.987432169;11300331.012567831;1;0.7652581165696879;1
57;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;11227860;0.0;11227860.0;1;0.7709300563768337;1
57;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.6496779008795366;1
58;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;11571480;4918988.987432169;6652491.012567831;1;0.7309358076231731;1
58;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;11420220;4918988.987432169;6501231.012567831;1;0.74277416319222;0
58;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2515926503222925;1
59;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;11571480;4918988.987432169;6652491.012567831;1;0.7309358076231731;1
59;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;11420220;4918988.987432169;6501231.012567831;1;0.74277416319222;0
59;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2515926503222925;1
60;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;6837120;4918988.987432169;1918131.0125678312;1;0.6700769864510796;1
60;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;3034740;0.0;3034740.0;1;0.5826856455492323;1
60;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8201994045047353;0
61;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;6837060;4918988.987432169;1918071.0125678312;1;0.6700769864510796;1
61;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;3034680;0.0;3034680.0;1;0.5826856455492323;1
61;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8201947086080399;0
63;2;b'\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;8121060;4918988.987432169;3202071.012567831;1;0.710151768849432;1
63;3;b'!';b'\xc2\xa3!';0.5;0.5;0.5;0;0.0;0.0;1;0.9607616802874726;1
65;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;9414000;9403606.209117273;10393.790882727131;0;1.2308779706562836;3
65;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;8295240;5623549.399805555;2671690.600194445;0;1.0225917224519097;2
66;2;b'!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.33333333333333326;0;4918988.987432169;4918988.987432169;0;1.4066847338813986;3
68;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;15021300;9403606.209117273;5617693.790882727;0;1.2244164168034442;3
68;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3!';0.6666666666666667;0.6666666666666667;0.6666666666666666;2956020;0.0;2956020.0;0;1.4327321694497877;2
68;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;185520;0;185520.0;0;1.6495651993588476;1
68;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.664084911940955;1
69;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;15021300;9403606.209117273;5617693.790882727;0;1.2244164168034442;3
69;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3!';0.6666666666666667;0.6666666666666667;0.6666666666666666;2955660;0.0;2955660.0;0;1.4327603448299597;2
69;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;185520;0;185520.0;0;1.6495651993588476;1
69;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.664084911940955;1
70;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;13557000;9403606.209117273;4153393.790882727;0;1.3181465148431806;3
70;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;7961700;0.0;7961700.0;0;1.020089639136873;2
70;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.6432116511300017;1
71;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;10442160;9405853.768647363;1036306.2313526366;0;1.5619361487288836;3
71;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;10380;0.0;10380.0;0;1.6422302087206677;2
71;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.643042598848968;1
72;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;6750780;4918988.987432169;1831791.0125678312;1;0.6824224988632274;1
72;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;5980260;5623549.399805555;356710.6001944449;1;0.7978695860946153;0
72;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8257875215722346;0
73;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;6751980;4918988.987432169;1832991.0125678312;1;0.6823285809293198;1
73;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;5980260;5623549.399805555;356710.6001944449;1;0.7978695860946153;0
73;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8257875215722346;0
74;2;b'\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;4752300;9445442.971123785;4693142.971123785;1;0.7463050066411299;0
77;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;13033560;9405853.768647363;3627706.2313526366;0;1.5617717923445456;3
77;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;2584440;0.0;2584440.0;0;1.6434229664812936;2
77;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.8456940207379877;1
78;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;13033440;9405853.768647363;3627586.2313526366;0;1.5617717923445456;3
78;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;2584260;0.0;2584260.0;0;1.643427662377989;2
78;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.8456846289445972;1
79;2;b'!';b'\xc2\xa2\xc2\xa3!';0.33333333333333337;0.33333333333333337;0.33333333333333326;0;4528597.3266599495;4528597.3266599495;1;0.35467460697746733;0
80;2;b'!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.33333333333333326;0;4918988.987432169;4918988.987432169;0;1.6076691124435591;3
81;2;b'\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;8887080;9403606.209117273;516526.20911727287;0;1.2699853983353881;3
82;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;8810340;9403606.209117273;593266.2091172729;0;1.296982108437114;3
82;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;8807880;4918988.987432169;3888891.012567831;1;0.9461863203458909;0
82;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;2751240;0;2751240.0;0;1.035224514186075;1
82;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2505501612559187;1
83;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;9823200;4918988.987432169;4904211.012567831;1;0.8667223564667115;1
