CaseID;Prefix length;Ground truth;Predicted;Levenshtein;Damerau;Jaccard;Ground truth times;Predicted times;MAE;In time;Dev. in time;Num corrections
39;3;b'\xc2\xa4\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;1.0;1567172;2040298.6664260412;473126.66642604116;1;0.3034558086382393;0
39;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;0;0;0.0;1;0.2578999561206712;0
39;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.2578999561206712;0
40;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;2676976;3910110.0328545524;1233134.0328545524;1;0.3764932328922389;0
40;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;2611163;4302536.21533046;1691373.21533046;1;0.42061561722608976;0
40;4;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2611157;525664.3243484045;2085492.6756515955;1;0.05695328804915661;0
40;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.2577587033856518;0
41;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;12096930;3925334.074666987;8171595.925333013;1;0.3779592034421984;0
41;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;11578272;3359604.113112278;8218667.886887722;1;0.37342679491300346;0
41;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;11577627;0;11577627.0;1;0.05000337191005511;0
41;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.1647760227512478;0
43;2;b'\xc2\xa1\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.5;0.5;0.75;27822263;2213691.476771305;25608571.523228694;1;0.31258724530425575;0
43;3;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;27822244;2040298.6664260412;25781945.33357396;1;0.2958936359709245;0
43;4;b'\xc2\xa3!';b'!';0.5;0.5;0.5;24019184;0;24019184.0;1;0.4656242832467953;0
43;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.7783546397112384;0
44;2;b'\xc2\xa1\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;3888022;4086441.1362094786;198419.1362094786;1;0.3935518936958324;0
45;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;3802201;3925334.074666987;123133.07466698717;1;0.37795997373659523;0
45;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;3802084;7106021.694811222;3303937.694811222;1;0.6842294707765415;0
45;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.36610388405148586;0
46;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;2505973;3454179.8724389058;948206.8724389058;1;0.34924800091712443;0
46;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2502740;2024294.1099216144;478445.8900783856;1;0.21188017226784156;0
46;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.25794819580727285;0
47;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;21513581;2211047.095781144;19302533.904218856;1;0.528157947045803;0
47;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;12;2495289.449024357;2495277.449024357;0;2.626999440625721;0
47;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.3867371609346293;0
48;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;2592050;2211047.095781144;381002.9042188558;1;0.4548127291756973;0
48;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2592044;2040298.6664260412;551745.3335739588;1;0.438372487096448;0
48;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.4914982794628371;0
49;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;3888017;2211047.095781144;1676969.9042188558;1;0.43793230518988635;0
49;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;3888011;2040298.6664260412;1847712.3335739588;1;0.421492063110637;0
49;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.5994023702996844;0
50;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;11491643;3925334.074666987;7566308.925333013;1;0.3779584331478016;0
50;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;11491637;7106021.694811222;4385615.305188778;1;0.6842172423529918;0
50;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;11040844;0;11040844.0;1;0.043406570695572064;0
50;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.1064941043848227;0
51;2;b'\xc2\xa4\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.25;0.5;0.75;2186422;3925334.074666987;1738912.0746669872;1;0.377958818295;0
51;3;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;1036785;3359604.113112278;2322819.113112278;1;0.43418135829326454;0
51;4;b'\xc2\xa3!';b'!';0.5;0.5;0.5;11;0;11.0;1;0.21052348067741786;0
51;5;b'!';b'\xc2\xa4!';0.5;0.5;0.5;0;298057.43716982956;298057.43716982956;1;0.23922353655552675;0
52;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;4413116;4086441.1362094786;326674.8637905214;1;0.393636144645486;0
52;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;4137259;3710493.7051300765;426765.2948699235;1;0.3839987573658455;0
52;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.4250906217910138;0
53;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;24624042;3925334.074666987;20698707.925333012;1;0.3779589145817996;0
53;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;24624034;7106021.694811222;17518012.30518878;1;0.684217916360589;0
53;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.370971256654237;0
54;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;19350297;4178583.4032768705;15171713.59672313;1;0.4023432893619588;0
54;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;16675225;3359604.113112278;13315620.886887722;1;0.5810605161607001;0
54;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;16675218;0;16675218.0;1;0.2575756621796042;0
54;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.863179036101978;0
55;2;b'\xc2\xa3\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.6;0.6;0.75;24278658;3925334.074666987;20353323.925333012;1;0.3779587220082004;0
55;3;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.5;0.5;0.5;24262459;6997773.606336817;17264685.393663183;1;0.6753538413569086;0
56;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;5356834;2211047.095781144;3145786.904218856;0;2.035486391525748;0
56;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;5356829;2040298.6664260412;3316530.333573959;0;2.0190460531596988;0
56;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.3383841447697904;0
57;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;2851551;3925334.074666987;1073783.0746669872;1;0.3779591071553988;0
